date,id_,x,y
2008-05-21 11:05:25,115-20080521101440,20.137676,0.004627
2008-05-21 11:05:50,115-20080521101440,20.164203,0.004132
2008-05-21 11:06:55,115-20080521101440,20.228579,0.002399
2008-05-21 11:07:22,115-20080521101440,20.247325,0.001904
2008-05-21 11:07:44,115-20080521101440,20.269956,0.001161
2008-05-21 11:08:35,115-20080521101440,20.353634,-0.001151
2008-05-21 11:08:37,115-20080521101440,20.360503,-0.001235
2008-05-21 11:08:39,115-20080521101440,20.364577,-0.001398
2008-05-21 11:09:22,115-20080521101440,20.397973,-0.001978
2008-05-21 11:10:03,115-20080521101440,20.429698,-0.002552
2008-05-21 11:10:26,115-20080521101440,20.47348,-0.001398
2008-05-21 11:10:46,115-20080521101440,20.544546,-0.002799
2008-05-21 11:14:30,115-20080521101440,20.589998,-0.003215
2008-05-21 11:14:42,115-20080521101440,20.642317,-0.003789
2008-05-21 11:14:44,115-20080521101440,20.649742,-0.003874
2008-05-21 11:17:52,115-20080521101440,20.865144,-0.006017
2008-05-21 11:18:10,115-20080521101440,20.944737,-0.0047
2008-05-21 11:18:26,115-20080521101440,20.948633,-0.004616
2008-05-21 11:18:44,115-20080521101440,20.922652,0.035322
2008-05-21 11:18:54,115-20080521101440,20.910596,0.059828
2008-05-21 11:18:56,115-20080521101440,20.905776,0.067091
2008-05-21 11:19:16,115-20080521101440,20.933227,0.148447
2008-05-21 11:19:28,115-20080521101440,21.098535,0.163463
2008-05-21 11:19:34,115-20080521101440,21.206704,0.166845
2008-05-21 11:20:28,115-20080521101440,21.92471,0.187311
2008-05-21 11:20:42,115-20080521101440,22.071651,0.194985
2008-05-21 11:20:54,115-20080521101440,22.289469,0.199356
2008-05-21 11:22:44,115-20080521101440,22.898572,0.240285
2008-05-21 23:15:11,115-20080521231440,21.916729,0.194079
2008-05-21 23:15:35,115-20080521231440,21.450871,0.183846
2008-05-21 23:15:57,115-20080521231440,21.012453,0.171632
2008-05-21 23:16:07,115-20080521231440,20.870154,0.183682
2008-05-21 23:16:25,115-20080521231440,20.769777,0.158428
2008-05-21 23:16:35,115-20080521231440,20.804097,0.133758
2008-05-21 23:17:23,115-20080521231440,20.881653,0.068903
2008-05-21 23:17:43,115-20080521231440,20.898529,0.047615
2008-05-21 23:17:47,115-20080521231440,20.906522,0.037465
2008-05-21 23:17:51,115-20080521231440,20.907813,0.032104
2008-05-21 23:18:17,115-20080521231440,20.633412,0.029628
2008-05-21 23:18:44,115-20080521231440,20.550479,0.026821
2008-05-21 23:18:46,115-20080521231440,20.550112,0.026737
2008-05-21 23:19:26,115-20080521231440,20.514857,0.027153
2008-05-21 23:19:42,115-20080521231440,20.481829,0.027648
2008-05-21 23:19:52,115-20080521231440,20.475339,0.027811
2008-05-21 23:20:19,115-20080521231440,20.41968,0.028143
2008-05-21 23:20:37,115-20080521231440,20.140826,0.026658
2008-05-21 23:21:36,115-20080521231440,18.726899,0.072121
2008-05-21 23:21:56,115-20080521231440,18.248406,0.070062
2008-05-21 23:22:21,115-20080521231440,17.65452,0.038951
2008-05-21 23:23:26,115-20080521231440,15.900135,0.021707
2008-05-21 23:24:06,115-20080521231440,14.886766,0.051328
2008-05-21 23:24:18,115-20080521231440,14.700485,0.118743
2008-05-21 23:26:48,115-20080521231440,14.445197,1.434248
2008-05-21 23:27:18,115-20080521231440,14.239079,1.710339
2008-05-21 23:29:40,115-20080521231440,12.623275,2.827486
2008-05-21 23:29:46,115-20080521231440,12.582466,2.864454
2008-05-21 23:31:12,115-20080521231440,11.722338,3.427027
2008-05-21 23:31:37,115-20080521231440,11.367977,3.625059
2008-05-21 23:32:02,115-20080521231440,11.025115,3.816818
2008-05-21 23:33:11,115-20080521231440,10.061829,4.298778
2008-05-21 23:33:48,115-20080521231440,9.503197,4.551437
2008-05-21 23:35:07,115-20080521231440,8.257539,5.102045
2008-05-21 23:35:18,115-20080521231440,8.064401,5.15436
2008-05-21 23:37:17,115-20080521231440,6.025596,5.245043
2008-05-21 23:37:35,115-20080521231440,5.969937,5.245207
2008-05-21 23:38:08,115-20080521231440,5.860845,5.245702
2008-05-21 23:38:54,115-20080521231440,5.728186,5.245786
2008-05-21 23:39:18,115-20080521231440,5.622433,5.245618
2008-05-21 23:39:44,115-20080521231440,5.513162,5.245702
2008-05-21 23:39:46,115-20080521231440,5.504068,5.245618
2008-05-21 23:40:00,115-20080521231440,5.433569,5.246281
2008-05-21 23:40:40,115-20080521231440,5.26343,5.250568
2008-05-21 23:41:10,115-20080521231440,5.090707,5.262124
2008-05-21 23:41:18,115-20080521231440,4.968624,5.274501
2008-05-21 23:41:20,115-20080521231440,4.932445,5.278709
2008-05-21 23:41:31,115-20080521231440,4.706468,5.307671
2008-05-21 23:43:20,115-20080521231440,2.064872,5.584831
2008-05-21 23:43:40,115-20080521231440,1.555032,5.587638
2008-05-21 23:44:39,115-20080521231440,0.288223,5.597456
2008-05-21 23:44:51,115-20080521231440,0.002501,5.60059
2008-05-21 23:45:21,115-20080521231440,-0.81754,5.605214
2008-05-21 23:45:46,115-20080521231440,-1.494915,5.609422
2008-05-21 23:47:00,115-20080521231440,-3.130746,5.623036
2008-05-21 23:47:02,115-20080521231440,-3.166925,5.624106
2008-05-21 23:47:10,115-20080521231440,-3.27398,5.656949
2008-05-21 23:48:03,115-20080521231440,-3.464892,5.482681
2008-05-21 23:48:05,115-20080521231440,-3.498655,5.474839
2008-05-21 23:48:37,115-20080521231440,-3.618322,5.270372
2008-05-21 23:48:55,115-20080521231440,-3.33112,5.191491
2008-05-21 23:49:15,115-20080521231440,-3.06489,5.140582
2008-05-21 23:49:39,115-20080521231440,-2.959315,5.058314
2008-05-21 23:49:57,115-20080521231440,-2.955051,5.02102
2008-05-21 23:51:17,115-20080521231440,-2.956165,4.969116
2008-05-21 23:51:37,115-20080521231440,-2.94373,4.870184
2008-05-21 23:51:43,115-20080521231440,-2.94058,4.83487
2008-05-21 23:51:51,115-20080521231440,-2.936316,4.791714
2008-05-21 23:51:55,115-20080521231440,-2.936862,4.767123
2008-05-21 23:52:09,115-20080521231440,-2.930194,4.67636
2008-05-21 23:52:25,115-20080521231440,-2.923326,4.575117
2008-05-21 23:52:29,115-20080521231440,-2.922402,4.562492
2008-05-21 23:52:54,115-20080521231440,-2.921277,4.54665
2008-05-21 23:53:02,115-20080521231440,-2.919986,4.539471
2008-05-21 23:53:25,115-20080521231440,-2.887893,4.47866
2008-05-21 23:53:39,115-20080521231440,-2.899949,4.430969
2008-05-21 23:55:24,115-20080521231440,-2.901986,4.40275
2008-05-21 23:56:41,115-20080521231440,-2.868957,4.069393
2008-05-21 23:57:13,115-20080521231440,-2.847261,3.994804
2008-05-21 23:57:33,115-20080521231440,-2.841684,3.976318
2008-05-21 23:57:43,115-20080521231440,-2.839091,3.944222
2008-05-21 23:58:05,115-20080521231440,-2.965994,3.888937
2008-05-21 23:58:07,115-20080521231440,-2.998098,3.888773
2008-05-21 23:58:37,115-20080521231440,-3.533909,3.884149
2008-05-21 23:58:39,115-20080521231440,-3.568975,3.883738
2008-05-21 23:58:41,115-20080521231440,-3.603294,3.883243
2008-05-21 23:59:10,115-20080521231440,-4.168427,3.875074
2008-05-21 23:59:48,115-20080521231440,-4.966394,3.866163
2008-05-21 23:59:56,115-20080521231440,-5.127806,3.864594
2008-05-22 00:00:26,115-20080521231440,-5.712976,3.857252
2008-05-22 00:00:32,115-20080521231440,-5.825219,3.85585
2008-05-22 00:00:48,115-20080521231440,-6.14526,3.85189
2008-05-22 00:01:16,115-20080521231440,-6.630989,3.844132
2008-05-22 00:01:20,115-20080521231440,-6.710393,3.842894
2008-05-22 00:01:26,115-20080521231440,-6.830428,3.841493
2008-05-22 00:01:28,115-20080521231440,-6.870503,3.840998
2008-05-22 00:01:32,115-20080521231440,-6.952322,3.839924
2008-05-22 00:01:58,115-20080521231440,-7.441568,3.838607
2008-05-22 00:02:08,115-20080521231440,-7.580906,3.83679
2008-05-22 00:02:18,115-20080521231440,-7.689253,3.838028
2008-05-22 00:02:20,115-20080521231440,-7.715234,3.837943
2008-05-22 00:02:40,115-20080521231440,-8.038426,3.832661
2008-05-22 00:03:06,115-20080521231440,-8.310968,3.829695
2008-05-22 00:03:12,115-20080521231440,-8.326553,3.830354
2008-05-22 00:03:34,115-20080521231440,-8.426005,3.825982
2008-05-22 00:04:26,115-20080521231440,-8.751791,3.815997
2008-05-22 00:05:43,115-20080521231440,-8.822857,3.814264
2008-05-22 00:05:45,115-20080521231440,-8.835837,3.813353
2008-05-22 00:05:49,115-20080521231440,-8.854026,3.808159
2008-05-22 00:06:33,115-20080521231440,-8.860516,3.697999
2008-05-22 00:06:35,115-20080521231440,-8.857733,3.686365
2008-05-22 00:06:55,115-20080521231440,-8.848082,3.589824
2008-05-22 00:07:40,115-20080521231440,-8.837507,3.513751
2008-05-22 00:07:52,115-20080521231440,-8.828423,3.443697
2008-05-22 00:08:28,115-20080521231440,-8.80263,3.373232
2008-05-22 00:08:30,115-20080521231440,-8.797254,3.377193
2008-05-22 00:08:32,115-20080521231440,-8.797064,3.38049
2008-05-22 00:08:42,115-20080521231440,-8.801517,3.405987
2008-05-22 00:09:00,115-20080521231440,-8.716358,3.404665
2008-05-22 00:09:16,115-20080521231440,-8.596134,3.417373
2008-05-22 00:10:04,115-20080521231440,-8.345666,3.342948
2008-05-22 00:10:18,115-20080521231440,-8.314497,3.335933
2008-05-22 23:11:44,115-20080522231141,20.866814,0.159339
2008-05-22 23:11:48,115-20080522231141,20.820428,0.161072
2008-05-22 23:12:36,115-20080522231141,20.887397,0.079547
2008-05-22 23:12:52,115-20080522231141,20.892596,0.068245
2008-05-22 23:12:56,115-20080522231141,20.885928,0.065933
2008-05-22 23:12:58,115-20080522231141,20.885549,0.06519
2008-05-22 23:13:06,115-20080522231141,20.896492,0.052813
2008-05-22 23:13:22,115-20080522231141,20.908002,0.024678
2008-05-22 23:13:44,115-20080522231141,20.688147,0.023687
2008-05-22 23:13:48,115-20080522231141,20.646214,0.023767
2008-05-22 23:13:54,115-20080522231141,20.601129,0.024346
2008-05-22 23:14:16,115-20080522231141,20.540828,0.024509
2008-05-22 23:14:58,115-20080522231141,20.469962,0.025584
2008-05-22 23:15:12,115-20080522231141,20.428763,0.025752
2008-05-22 23:15:18,115-20080522231141,20.370332,0.025088
2008-05-22 23:16:27,115-20080522231141,18.528373,0.074844
2008-05-22 23:16:42,115-20080522231141,18.101097,0.061645
2008-05-22 23:16:52,115-20080522231141,17.795895,0.044808
2008-05-22 23:18:27,115-20080522231141,15.123875,0.022697
2008-05-22 23:19:22,115-20080522231141,14.582298,0.416201
2008-05-22 23:19:52,115-20080522231141,14.54928,0.680163
2008-05-22 23:20:57,115-20080522231141,14.47266,1.261055
2008-05-22 23:22:17,115-20080522231141,13.655769,2.002352
2008-05-22 23:22:32,115-20080522231141,13.419394,2.115478
2008-05-22 23:22:57,115-20080522231141,13.109004,2.325723
2008-05-22 23:23:42,115-20080522231141,12.72069,2.730619
2008-05-22 23:24:22,115-20080522231141,12.350922,3.046975
2008-05-22 23:26:32,115-20080522231141,10.425474,4.134001
2008-05-22 23:26:59,115-20080522231141,10.017123,4.320398
2008-05-22 23:27:27,115-20080522231141,9.853106,4.393091
2008-05-22 23:28:18,115-20080522231141,9.807287,4.414463
2008-05-22 23:28:53,115-20080522231141,9.790589,4.422137
2008-05-22 23:30:13,115-20080522231141,9.740863,4.444416
2008-05-22 23:30:53,115-20080522231141,9.725089,4.45151
2008-05-22 23:31:39,115-20080522231141,9.699118,4.462818
2008-05-22 23:31:51,115-20080522231141,9.683166,4.470081
2008-05-22 23:32:20,115-20080522231141,9.671478,4.475274
2008-05-22 23:32:59,115-20080522231141,9.670543,4.47569
2008-05-22 23:33:01,115-20080522231141,9.669251,4.476185
2008-05-22 23:33:13,115-20080522231141,9.644205,4.487408
2008-05-22 23:33:44,115-20080522231141,9.617856,4.499454
2008-05-22 23:34:14,115-20080522231141,9.603573,4.505721
2008-05-22 23:34:18,115-20080522231141,9.598931,4.507702
2008-05-22 23:36:05,115-20080522231141,9.560526,4.52503
2008-05-22 23:37:52,115-20080522231141,9.52417,4.540872
2008-05-22 23:38:00,115-20080522231141,9.512659,4.545823
2008-05-22 23:38:02,115-20080522231141,9.508952,4.547476
2008-05-22 23:38:04,115-20080522231141,9.50431,4.549457
2008-05-22 23:38:12,115-20080522231141,9.493924,4.554239
2008-05-22 23:38:47,115-20080522231141,9.493178,4.554655
2008-05-22 23:39:17,115-20080522231141,9.460896,4.56926
2008-05-22 23:39:25,115-20080522231141,9.441972,4.577756
2008-05-22 23:40:27,115-20080522231141,9.377218,4.608124
2008-05-22 23:40:48,115-20080522231141,9.365908,4.613401
2008-05-22 23:41:20,115-20080522231141,9.343455,4.622976
2008-05-22 23:41:44,115-20080522231141,9.30505,4.641294
2008-05-22 23:42:10,115-20080522231141,9.285569,4.650121
2008-05-22 23:42:25,115-20080522231141,9.281862,4.651691
2008-05-22 23:42:31,115-20080522231141,9.272578,4.655978
2008-05-22 23:42:43,115-20080522231141,9.254589,4.66481
2008-05-22 23:43:40,115-20080522231141,9.172402,4.7026
2008-05-22 23:43:42,115-20080522231141,9.16943,4.703922
2008-05-22 23:43:46,115-20080522231141,9.159222,4.708456
2008-05-22 23:44:20,115-20080522231141,9.098186,4.736181
2008-05-22 23:44:22,115-20080522231141,9.095214,4.73775
2008-05-22 23:44:30,115-20080522231141,9.083892,4.743112
2008-05-22 23:44:42,115-20080522231141,9.06164,4.753014
2008-05-22 23:45:08,115-20080522231141,9.035291,4.765311
2008-05-22 23:45:14,115-20080522231141,9.018782,4.772653
2008-05-22 23:45:20,115-20080522231141,8.998177,4.781812
2008-05-22 23:45:32,115-20080522231141,8.951423,4.803017
2008-05-22 23:48:06,115-20080522231141,8.597251,4.962432
2008-05-22 23:48:50,115-20080522231141,8.483706,5.014336
2008-05-22 23:49:00,115-20080522231141,8.45346,5.029436
2008-05-22 23:49:04,115-20080522231141,8.441405,5.035209
2008-05-22 23:49:12,115-20080522231141,8.409857,5.049239
2008-05-22 23:49:50,115-20080522231141,8.235465,5.112115
2008-05-22 23:51:05,115-20080522231141,6.933224,5.24636
2008-05-22 23:51:22,115-20080522231141,6.629869,5.248756
2008-05-22 23:52:04,115-20080522231141,6.235065,5.250737
2008-05-22 23:52:26,115-20080522231141,6.136548,5.250073
2008-05-22 23:52:34,115-20080522231141,6.114652,5.24991
2008-05-22 23:52:52,115-20080522231141,6.049163,5.249826
2008-05-22 23:53:26,115-20080522231141,5.965673,5.24991
2008-05-22 23:53:40,115-20080522231141,5.94341,5.249662
2008-05-22 23:54:06,115-20080522231141,5.84841,5.250242
2008-05-22 23:54:30,115-20080522231141,5.723555,5.249415
2008-05-22 23:54:34,115-20080522231141,5.719659,5.249578
2008-05-22 23:54:48,115-20080522231141,5.675688,5.250405
2008-05-22 23:54:54,115-20080522231141,5.664189,5.251311
2008-05-22 23:55:17,115-20080522231141,5.644519,5.251479
2008-05-22 23:55:31,115-20080522231141,5.595716,5.251479
2008-05-22 23:55:41,115-20080522231141,5.543397,5.250489
2008-05-22 23:55:53,115-20080522231141,5.451937,5.24991
2008-05-22 23:56:41,115-20080522231141,5.128923,5.26245
2008-05-22 23:56:59,115-20080522231141,5.081613,5.267401
2008-05-22 23:57:35,115-20080522231141,4.964171,5.279283
2008-05-22 23:57:51,115-20080522231141,4.926323,5.283575
2008-05-22 23:58:09,115-20080522231141,4.866767,5.289764
2008-05-22 23:59:04,115-20080522231141,4.692364,5.309815
2008-05-22 23:59:22,115-20080522231141,4.635591,5.317157
2008-05-22 23:59:48,115-20080522231141,4.601094,5.321612
2008-05-22 23:59:54,115-20080522231141,4.576971,5.324667
2008-05-22 23:59:58,115-20080522231141,4.558971,5.327142
2008-05-23 00:01:02,115-20080522231141,4.319079,5.358827
2008-05-23 00:01:14,115-20080522231141,4.275853,5.36411
2008-05-23 00:01:26,115-20080522231141,4.220383,5.371204
2008-05-23 00:02:04,115-20080522231141,4.08011,5.390597
2008-05-23 00:02:06,115-20080522231141,4.066017,5.392409
2008-05-23 00:02:10,115-20080522231141,4.035594,5.396374
2008-05-23 00:02:48,115-20080522231141,3.676034,5.444808
2008-05-23 00:03:19,115-20080522231141,3.138364,5.515357
2008-05-23 00:03:56,115-20080522231141,2.4608,5.579138
2008-05-23 00:05:06,115-20080522231141,0.3296,5.593827
2008-05-23 00:05:36,115-20080522231141,-0.497321,5.600179
2008-05-23 00:05:47,115-20080522231141,-0.821258,5.602322
2008-05-23 00:06:23,115-20080522231141,-1.863937,5.609669
2008-05-23 00:06:37,115-20080522231141,-2.188432,5.613382
2008-05-23 00:07:12,115-20080522231141,-2.833157,5.62163
2008-05-23 00:07:16,115-20080522231141,-2.898835,5.622046
2008-05-23 00:07:34,115-20080522231141,-3.25264,5.640528
2008-05-23 00:07:38,115-20080522231141,-3.270273,5.668089
2008-05-23 00:07:53,115-20080522231141,-3.000136,5.681372
2008-05-23 00:08:13,115-20080522231141,-3.071747,5.527154
2008-05-23 00:09:48,115-20080522231141,-2.956721,4.969037
2008-05-23 00:09:52,115-20080522231141,-2.951901,4.940485
2008-05-23 00:10:23,115-20080522231141,-2.93576,4.743775
2008-05-23 00:10:41,115-20080522231141,-2.925919,4.62256
2008-05-23 00:11:11,115-20080522231141,-2.911637,4.490542
2008-05-23 00:14:47,115-20080522231141,-2.875826,4.096954
2008-05-23 00:14:55,115-20080522231141,-2.874534,4.083998
2008-05-23 00:15:24,115-20080522231141,-2.864137,4.061308
2008-05-23 00:15:34,115-20080522231141,-2.862846,4.048025
2008-05-23 00:15:44,115-20080522231141,-2.860987,4.036307
2008-05-23 00:16:10,115-20080522231141,-2.861911,4.00982
2008-05-23 00:16:24,115-20080522231141,-2.862846,4.00982
2008-05-23 00:16:30,115-20080522231141,-2.861911,3.999424
2008-05-23 00:17:00,115-20080522231141,-2.854119,3.934568
2008-05-23 00:17:26,115-20080522231141,-3.048927,3.888357
2008-05-23 00:17:48,115-20080522231141,-3.428346,3.884813
2008-05-23 00:18:59,115-20080522231141,-4.556373,3.870371
2008-05-23 00:19:35,115-20080522231141,-4.829661,3.867237
2008-05-23 00:19:41,115-20080522231141,-4.882537,3.866742
2008-05-23 00:19:43,115-20080522231141,-4.894226,3.866658
2008-05-23 00:20:10,115-20080522231141,-4.933377,3.866163
2008-05-23 00:20:58,115-20080522231141,-5.451555,3.859643
2008-05-23 00:21:24,115-20080522231141,-5.598317,3.857915
2008-05-23 00:22:14,115-20080522231141,-6.002961,3.852548
2008-05-23 00:22:28,115-20080522231141,-6.134507,3.852137
2008-05-23 00:22:42,115-20080522231141,-6.20407,3.851969
2008-05-23 00:23:26,115-20080522231141,-6.582009,3.846281
2008-05-23 00:23:28,115-20080522231141,-6.600744,3.846028
2008-05-23 00:24:14,115-20080522231141,-6.987387,3.842072
2008-05-23 00:24:34,115-20080522231141,-7.177008,3.840255
2008-05-23 00:24:36,115-20080522231141,-7.197602,3.840171
2008-05-23 00:24:40,115-20080522231141,-7.236742,3.840171
2008-05-23 00:24:42,115-20080522231141,-7.254185,3.840419
2008-05-23 00:25:00,115-20080522231141,-7.435078,3.840171
2008-05-23 00:25:16,115-20080522231141,-7.545841,3.837448
2008-05-23 00:25:48,115-20080522231141,-7.759016,3.838028
2008-05-23 00:27:14,115-20080522231141,-8.234348,3.830849
2008-05-23 00:27:16,115-20080522231141,-8.242875,3.830517
2008-05-23 00:27:18,115-20080522231141,-8.251791,3.830191
2008-05-23 00:27:22,115-20080522231141,-8.266073,3.829448
2008-05-23 00:27:45,115-20080522231141,-8.274422,3.828126
2008-05-23 00:27:57,115-20080522231141,-8.294092,3.831012
2008-05-23 00:28:03,115-20080522231141,-8.306338,3.828784
2008-05-23 00:28:13,115-20080522231141,-8.351789,3.826804
2008-05-23 00:28:15,115-20080522231141,-8.359392,3.826641
2008-05-23 00:28:21,115-20080522231141,-8.393166,3.826309
2008-05-23 00:28:27,115-20080522231141,-8.433976,3.82466
2008-05-23 00:28:53,115-20080522231141,-8.625077,3.81971
2008-05-23 00:28:57,115-20080522231141,-8.656992,3.818556
2008-05-23 00:29:01,115-20080522231141,-8.677764,3.817729
2008-05-23 00:29:40,115-20080522231141,-8.679623,3.817814
2008-05-23 00:29:58,115-20080522231141,-8.784819,3.813685
2008-05-23 00:30:08,115-20080522231141,-8.795027,3.813685
2008-05-23 00:30:22,115-20080522231141,-8.87462,3.800233
2008-05-23 00:30:26,115-20080522231141,-8.881299,3.789015
2008-05-23 00:30:28,115-20080522231141,-8.880743,3.782331
2008-05-23 00:30:46,115-20080522231141,-8.868308,3.677949
2008-05-23 00:30:52,115-20080522231141,-8.860883,3.643625
2008-05-23 00:31:18,115-20080522231141,-8.840111,3.525137
2008-05-23 00:31:44,115-20080522231141,-8.822668,3.395179
2008-05-23 00:31:46,115-20080522231141,-8.821922,3.388575
2008-05-23 00:31:52,115-20080522231141,-8.820441,3.370504
2008-05-23 00:32:32,115-20080522231141,-8.820441,3.361514
2008-05-23 00:32:37,115-20080522231141,-8.820252,3.360523
2008-05-23 00:33:49,115-20080522231141,-8.805781,3.351449
2008-05-23 00:33:53,115-20080522231141,-8.806526,3.364316
2008-05-23 00:33:55,115-20080522231141,-8.806337,3.36993
2008-05-23 00:34:11,115-20080522231141,-8.796508,3.408957
2008-05-23 00:34:25,115-20080522231141,-8.69651,3.411764
2008-05-23 00:34:37,115-20080522231141,-8.58036,3.416963
2008-05-23 00:34:51,115-20080522231141,-8.472013,3.42125
2008-05-23 00:34:55,115-20080522231141,-8.417834,3.423314
2008-05-23 00:34:59,115-20080522231141,-8.36793,3.423646
2008-05-23 00:35:01,115-20080522231141,-8.347514,3.423314
2008-05-23 00:35:05,115-20080522231141,-8.339177,3.413824
2008-05-23 00:35:07,115-20080522231141,-8.339177,3.406898
2008-05-23 00:35:29,115-20080522231141,-8.333789,3.339646
2008-05-25 23:15:38,115-20080525231525,21.619697,0.179058
2008-05-25 23:15:44,115-20080525231525,21.51784,0.178316
2008-05-25 23:15:50,115-20080525231525,21.413946,0.175345
2008-05-25 23:16:14,115-20080525231525,21.006887,0.157522
2008-05-25 23:17:10,115-20080525231525,20.889267,0.081696
2008-05-25 23:17:16,115-20080525231525,20.892596,0.074022
2008-05-25 23:17:23,115-20080525231525,20.879983,0.049432
2008-05-25 23:17:33,115-20080525231525,20.900577,0.034743
2008-05-25 23:17:39,115-20080525231525,20.907256,0.028227
2008-05-25 23:17:51,115-20080525231525,20.877389,0.031693
2008-05-25 23:17:55,115-20080525231525,20.839352,0.030782
2008-05-25 23:18:49,115-20080525231525,20.558828,0.024014
2008-05-25 23:18:57,115-20080525231525,20.550657,0.023603
2008-05-25 23:19:09,115-20080525231525,20.526546,0.023524
2008-05-25 23:19:33,115-20080525231525,20.502801,0.023935
2008-05-25 23:19:47,115-20080525231525,20.496122,0.024014
2008-05-25 23:21:27,115-20080525231525,19.50445,0.034906
2008-05-25 23:21:29,115-20080525231525,19.470497,0.036312
2008-05-25 23:21:33,115-20080525231525,19.406122,0.039367
2008-05-25 23:22:09,115-20080525231525,18.990902,0.059907
2008-05-25 23:22:13,115-20080525231525,18.960657,0.061313
2008-05-25 23:22:15,115-20080525231525,18.944516,0.062219
2008-05-25 23:22:41,115-20080525231525,18.75917,0.070636
2008-05-25 23:22:53,115-20080525231525,18.717615,0.071958
2008-05-25 23:23:13,115-20080525231525,18.586436,0.074596
2008-05-25 23:23:21,115-20080525231525,18.519656,0.074596
2008-05-25 23:23:29,115-20080525231525,18.456383,0.074349
2008-05-25 23:24:17,115-20080525231525,18.227255,0.066596
2008-05-25 23:24:19,115-20080525231525,18.216123,0.065111
2008-05-25 23:24:35,115-20080525231525,18.092559,0.057437
2008-05-25 23:24:53,115-20080525231525,17.960646,0.051491
2008-05-25 23:24:57,115-20080525231525,17.938939,0.050422
2008-05-25 23:26:47,115-20080525231525,17.209244,0.03144
2008-05-25 23:27:09,115-20080525231525,17.02854,0.029792
2008-05-25 23:27:17,115-20080525231525,16.973994,0.02946
2008-05-25 23:27:35,115-20080525231525,16.836515,0.030287
2008-05-25 23:27:55,115-20080525231525,16.743564,0.028475
2008-05-25 23:28:07,115-20080525231525,16.662479,0.029544
2008-05-25 23:28:24,115-20080525231525,16.636509,0.029217
2008-05-25 23:29:40,115-20080525231525,16.258025,0.024925
2008-05-25 23:29:54,115-20080525231525,16.208855,0.023767
2008-05-25 23:30:24,115-20080525231525,16.035387,0.021128
2008-05-25 23:31:16,115-20080525231525,15.849295,0.019148
2008-05-25 23:31:35,115-20080525231525,15.792523,0.015682
2008-05-25 23:32:15,115-20080525231525,15.603103,0.017746
2008-05-25 23:35:11,115-20080525231525,14.514026,0.960541
2008-05-25 23:35:26,115-20080525231525,14.493988,1.111045
2008-05-25 23:36:31,115-20080525231525,14.300115,1.67057
2008-05-25 23:37:47,115-20080525231525,13.33517,2.159871
2008-05-25 23:38:47,115-20080525231525,12.901951,2.542736
2008-05-25 23:38:49,115-20080525231525,12.898611,2.546202
2008-05-25 23:39:34,115-20080525231525,12.847961,2.602062
2008-05-25 23:40:22,115-20080525231525,12.749255,2.703221
2008-05-25 23:40:36,115-20080525231525,12.73367,2.72245
2008-05-25 23:40:58,115-20080525231525,12.684133,2.771953
2008-05-25 23:41:04,115-20080525231525,12.673747,2.78186
2008-05-25 23:41:24,115-20080525231525,12.621795,2.830952
2008-05-25 23:41:34,115-20080525231525,12.599342,2.852161
2008-05-25 23:41:52,115-20080525231525,12.549627,2.894985
2008-05-25 23:42:04,115-20080525231525,12.503797,2.932775
2008-05-25 23:42:34,115-20080525231525,12.420129,2.9992
2008-05-25 23:43:18,115-20080525231525,12.249622,3.118756
2008-05-25 23:43:28,115-20080525231525,12.218631,3.137738
2008-05-25 23:43:32,115-20080525231525,12.195633,3.152258
2008-05-25 23:44:34,115-20080525231525,11.684679,3.44741
2008-05-25 23:45:19,115-20080525231525,11.062774,3.793302
2008-05-25 23:45:44,115-20080525231525,10.694676,3.993235
2008-05-25 23:46:29,115-20080525231525,10.131592,4.265118
2008-05-25 23:47:12,115-20080525231525,9.645129,4.483443
2008-05-25 23:47:36,115-20080525231525,9.351436,4.617283
2008-05-25 23:48:19,115-20080525231525,8.881303,4.829177
2008-05-25 23:48:21,115-20080525231525,8.871463,4.833712
2008-05-25 23:49:07,115-20080525231525,8.712644,4.90682
2008-05-25 23:49:16,115-20080525231525,8.678881,4.921014
2008-05-25 23:49:58,115-20080525231525,8.551978,4.978275
2008-05-25 23:50:18,115-20080525231525,8.444555,5.025723
2008-05-25 23:50:23,115-20080525231525,8.418395,5.037605
2008-05-25 23:50:37,115-20080525231525,8.350123,5.066483
2008-05-25 23:50:59,115-20080525231525,8.203739,5.115991
2008-05-25 23:51:11,115-20080525231525,8.043996,5.156588
2008-05-25 23:51:39,115-20080525231525,7.486467,5.233657
2008-05-25 23:52:29,115-20080525231525,6.340451,5.244464
2008-05-25 23:53:11,115-20080525231525,5.651009,5.244796
2008-05-25 23:53:23,115-20080525231525,5.537096,5.244627
2008-05-25 23:53:25,115-20080525231525,5.522435,5.244627
2008-05-25 23:53:29,115-20080525231525,5.496275,5.244548
2008-05-25 23:53:37,115-20080525231525,5.430786,5.244959
2008-05-25 23:53:45,115-20080525231525,5.328562,5.246776
2008-05-25 23:53:57,115-20080525231525,5.127999,5.257336
2008-05-25 23:54:01,115-20080525231525,5.057868,5.263193
2008-05-25 23:54:15,115-20080525231525,4.802024,5.294056
2008-05-25 23:54:25,115-20080525231525,4.614819,5.319137
2008-05-25 23:54:53,115-20080525231525,4.189392,5.37566
2008-05-25 23:54:59,115-20080525231525,4.133176,5.383002
